#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_LONG_DESC;6 éves kortól, a gyerekek számára kijelölhetõ egy gyám a megfelelõ neveltetés érdekében. Ez a döntés igen fontos, mert a mentor hajlamos a saját képességeit, jellemvonásait, vallását, kultúráját és a saját tanítói tudását tovább adni.;Dès 6 ans, les enfants peuvent se voir attribuer un tuteur qui se chargera de leur éducation. Ce choix est important, car le mentor aura tendance à transmettre ses compétences, ses caractéristiques, sa religion, sa culture et son type d’éducation à l’enfant.;Im Alter von 6 Jahren können Kinder für eine angemessene Erziehung einem Vormund zugeteilt werden. Dessen Auswahl ist wichtig, da er versuchen wird, dem Kind seine Fähigkeiten, Eigenschaften, Religion, Kultur und seinen Ausbildungstyp weiterzugeben.;;A los 6 años puede asignarse un tutor a los niños para que reciban una educación apropiada. La elección es importante, ya que el mentor tenderá a transferirle sus capacidades, rasgos, religión, cultura y tipo de educación al niño.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_0;Válaszd ki a taníttatni kívánt gyermeket.;Sélectionnez un enfant à éduquer.;Ein auszubildendes Kind auswählen.;;Selecciona un niño para que sea instruido.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_1;Választ egy gyámot §Y[Recipient.GetBestName]§W udvarából.;Sélectionnez un tuteur à la cour de §Y[Recipient.GetBestName]§W.;Einen Vormund am Hof von §Y[Recipient.GetBestName]§W auswählen.;;Selecciona un tutor en la corte de §Y[Recipient.GetBestName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_1B;Választ egy gyámot a saját udvarodból.;Sélectionnez un tuteur au sein de notre cour.;Vormund an Eurem Hof auswählen.;;Selecciona un tutor en nuestra corte.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_2;Felajánlja, hogy §Y[AdultExtra.GetTitledFirstName]§W lesz §Y[ChildExtra.GetTitledFirstName]§W gyámja.;Proposez §Y[AdultExtra.GetTitledFirstName]§W comme tuteur(trice) de §Y[ChildExtra.GetTitledFirstName]§W.;Vorschlagen, dass §Y[AdultExtra.GetTitledFirstName]§W der Vormund von §Y[ChildExtra.GetTitledFirstName]§W werden sollte.;;Propón a §Y[AdultExtra.GetTitledFirstName]§W como tutor de §Y[ChildExtra.GetTitledFirstName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_3;Választ egy gyereket a saját udvarodból.;Sélectionnez un enfant de notre cour.;Kind an unserem Hof auswählen.;;Selecciona un niño de nuestra corte.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_3B;Választ egy gyereket §Y[Recipient.GetBestName]§W udvarából.;Sélectionnez un enfant de la cour de §Y[Recipient.GetBestName]§W.;Ein Kind am Hof von §Y[Recipient.GetBestName]§W auswählen.;;Selecciona un niño de la corte de §Y[Recipient.GetBestName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_4;§Y[Recipient.GetTitledFirstName]§W véleménye §Y[Actor.GetTitledFirstName]§W személyérõl javult §G$OPINION$§W ponttal.;L’opinion de §Y[Recipient.GetTitledFirstName]§W à l’égard de §Y[Actor.GetTitledFirstName]§W a augmenté de §G$OPINION$§W.;§Y[Recipient.GetTitledFirstName]§Ws Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §G$OPINION$§W.;;La opinión de §Y[Recipient.GetTitledFirstName]§W sobre §Y[Actor.GetTitledFirstName]§W ha mejorado un §G$OPINION$§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_4B;§Y[AdultExtra.GetTitledFirstName]§W véleménye §Y[Actor.GetTitledFirstName]§W személyérõl javult §G$OPINION$§W ponttal.;L’opinion de §Y[AdultExtra.GetTitledFirstName]§W à l’égard de §Y[Actor.GetTitledFirstName]§W a augmenté de §G$OPINION$§W.;§Y[AdultExtra.GetTitledFirstName]§Ws Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §G$OPINION$§W.;;La opinión de §Y[AdultExtra.GetTitledFirstName]§W sobre §Y[Actor.GetTitledFirstName]§W ha mejorado un §G$OPINION$§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_5;§Y[ChildExtra.Guardian.GetBestName]§W véleménye §Y[Actor.GetTitledFirstName]§W személyérõl csökkent §R$OPINION$§W ponttal.;L’opinion de §Y[ChildExtra.Guardian.GetBestName]§W à l’égard de §Y[Actor.GetTitledFirstName]§W a baissé de §R$OPINION$§W.;§Y[ChildExtra.Guardian.GetBestName]§Ws Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §R$OPINION$§W.;;La opinión de §Y[ChildExtra.Guardian.GetBestName]§W sobre §Y[Actor.GetTitledFirstName]§W ha empeorado un §R$OPINION$§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_SETUP;Gyámság elfogadva;Tutelle acceptée;Vormundschaft akzeptiert;;Custodia aceptada;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_LOG;§Y[AdultExtra.GetBestName]§W válik §Y[ChildExtra.GetBestName]§W új gyámjává.;§Y[AdultExtra.GetBestName]§W est le(la) nouveau(elle) tuteur(trice) de §Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W wurde neuer Vormund von §Y[ChildExtra.GetBestName]§W.;;§Y[AdultExtra.GetBestName]§W se convierte en el nuevo tutor de §Y[ChildExtra.GetBestName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_SETUP;Gyámság elutasítva;Tutelle refusée;Vormundschaft abgelehnt;;Custodia rechazada;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_LOG;§Y[AdultExtra.GetBestName]§W elutasította az ajánlatunk, hogy §Y[ChildExtra.GetBestName]§W új gyámja legyen.;§Y[AdultExtra.GetBestName]§W a refusé de devenir le(la) tuteur(trice) de §Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W lehnte unseren Vorschlag ab, neuer Vormund von §Y[ChildExtra.GetBestName]§W zu werden.;;§Y[AdultExtra.GetBestName]§W rechaza nuestra propuesta para ser el nuevo guardián de §Y[ChildExtra.GetBestName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_LETTER;Azt ajánljuk, hogy [AdultExtra.GetBestName] legyen mentora és gyámja a kis [ChildExtra.GetBestName] személyének azért, hogy [ChildExtra.GetSubjectPronoun] megfelelõ [AdultExtra.Culture.GetName] neveltetésben részesüljön [AdultExtra.Religion.GetName].;Nous proposons que [AdultExtra.GetBestName] devienne le(la) tuteur(trice) et mentor de [ChildExtra.GetBestName]. [ChildExtra.GetSubjectPronoun] sera ainsi élevé(e) comme un véritable [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;Wir schlagen vor, dass [AdultExtra.GetBestName] der Vormund und Mentor von Klein-[ChildExtra.GetBestName] wird, damit [ChildExtra.GetSubjectPronoun] als anständiger [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName] erzogen werden kann.;;Proponemos que [AdultExtra.GetBestName] sea el guardián y mentor del pequeño [ChildExtra.GetBestName], para que [ChildExtra.GetSubjectPronoun] sea educado como un buen [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;;;;;;;;;x
TECH_CONSTRUCTION;Építés;Construction;Bau;;Construcción;;;;;;;;;x
b_szczyrzycz;Szczyrzyc;Szczyrzyc;Szczyrzyc;;Szczyrzyc;;;;;;;;;x
EVTDESC30031;A foglyom [From.GetTitledFirstName] hitvese  [From.Spouse.GetTitledFirstName] levelet küldött, hogy ragaszkodik, hogy én találkozzam [From.Spouse.GetHerHim] személyével [From.Spouse.GetHerHis] börtönében. [From.Spouse.GetSheHeCap] megkért, hogy gyakoroljak kegyelmet és engedjem el [From.Spouse.GetHerHis] hitvesét egy jelentõs összegért, aminek [From.Spouse.GetSheHe] nyílvánvalóan nincsen birtokában.;[From.Spouse.GetTitledFirstName], qui est l’époux(se) de mon(ma) prisonnier(ière) [From.GetTitledFirstName], m’a écrit pour me supplier de lui rendre visite dans son donjon. [From.Spouse.GetSheHeCap] m’a demandé d’avoir pitié et d’accepter sa libération en échange d’une grosse somme d’argent qu’[From.Spouse.GetSheHe] ne possède manifestement pas.;Der Ehepartner meines Gefangenen [From.GetTitledFirstName], [From.Spouse.GetTitledFirstName], schickte mir einen Brief, in dem auf ein Treffen in [From.Spouse.GetHerHis] Unterkunft bestanden wurde. [From.Spouse.GetSheHeCap] bat mich um Gnade und um die Freilassung des Ehepartners für eine stolze Summe Geldes, die [From.Spouse.GetSheHe] offensichtlich nicht hat.;;El cónyuge [From.Spouse.GetTitledFirstName] de mi prisionero [From.GetTitledFirstName] me envió una carta para que nos viéramos en su celda. [From.Spouse.GetSheHeCap] me pidió que fuera clemente y le liberase por una buena suma de la que obviamente no dispone.;;;;;;;;;x
EVTOPTA30031;Ez nem alku kérdése.;Ce n’est pas négociable.;Dies ist nicht verhandelbar;;Esto no es negociable;;;;;;;;;x
EVTTOOLTIP30036;[This.GetTitledFirstName] figyelmeztetve lesz [This.Spouse.GetTitledFirstName] szabadon engedésének következményeirõl.;[This.GetTitledFirstName] va être mis(e) en garde sur les conséquences d’une libération de [This.Spouse.GetTitledFirstName].;[This.GetTitledFirstName] wird über die Konsequenzen einer Freilassung von [This.Spouse.GetTitledFirstName] gewarnt werden;;[This.GetTitledFirstName] será advertido de las consecuencias de liberar a [This.Spouse.GetTitledFirstName];;;;;;;;;x
EVTDESC3230;Az utóbbi idõben olyan gõg költözött belém, hogy [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] észre vette és megkorholt érte..;J’ai tellement pris la grosse tête dernièrement que cela m’a valu une remontrance de la part de mon [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName].;In letzter Zeit bin ich derart stolz auf mich gewesen, dass dies meinem [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], aufgefallen ist. Ich wurde deswegen ordentlich gescholten.;;Últimamente me siento tan orgulloso de mí mismo que mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] se ha enterado y me ha regañado.;;;;;;;;;x
EVTOPTE3655;Az én [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], megijedt a Kegyetlen vadászattól!;Mon(Ma) [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], a peur de la chasse à courre !;Mein [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], hat Angst vor der Wilden Jagd!;;¡Mi [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], teme a los Cazadores Fantasmas!;;;;;;;;;x
EVTDESC30059;A(z) [Root.Religion.GetName] egyház embereivel nem könnyû megküzdeni. Meg kell gyõzõdnöm a jóváhagyásukról és hogy a feleségem [Root.Spouse.GetFirstName] és [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] tanácsokat adnak, hogyan nyerjem el [Root.Religion.GetName] egyház embereinek jóváhagyását.;Ce n'est pas toujours facile de traiter avec les membres de l’église [Root.Religion.GetName] prompts à protester. Je dois à la fois veiller à obtenir leur approbation sur mon gouvernement et également tenir compte des conseils de ma femme, [Root.Spouse.GetFirstName], et de mon [Root.GetLordSpiritualName], [Root.job_spiritual.GetFullName].;Die Geistlichen der [Root.Religion.GetName]-Kirche sind manchmal etwas schwierig. Ich muss dafür sorgen, dass ich ihre Zustimmung habe, und sowohl meine Frau [Root.Spouse.GetFirstName], als auch und mein [Root.GetLordSpiritualName], [Root.job_spiritual.GetFullName], geben mir Rat, wie die Zustimmung der Geistlichen der [Root.Religion.GetName]-Kirche zu erlangen sei.;;No siempre es fácil tratar con los clérigos de [Root.Religion.GetName]. Debo lograr su aprobación y tanto mi esposa [Root.Spouse.GetFirstName] como mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] me aconsejan acerca de cómo obtener el beneplácito de los clérigos de [Root.Religion.GetName].;;;;;;;;;x
EVTDESC30072;A barátság köztem és az egyik férfi udvaronc között különleges, de attól félek elveszthetem, ha nem találok egy módot, hogy a férjem [Root.Spouse.GetFirstName] megszabaduljon az öreg [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] személyétõl és az én barátom iktassa be a [Root.GetLordSpiritualName] tisztségébe.;Je suis très proche d’un courtisan, mais je crains de le perdre si je ne parviens pas à convaincre mon mari, [Root.Spouse.GetFirstName], de se débarrasser de l’actuel(le) [Root.GetLordSpiritualName], [Root.Spouse.job_spiritual.GetFullName], pour le remplacer par mon ami.;Ich unterhalte zu einem der Höflinge eine sehr spezielle Freundschaft, aber ich fürchte ihn zu verlieren, wenn ich meinen Ehemann, [Root.Spouse.GetFirstName], nicht dazu bringen kann, den alten [Root.GetLordSpiritualName], [Root.Spouse.job_spiritual.GetFullName], loszuwerden und meinen Freund [Root.GetLordSpiritualName] zu seinem Nachfolger zu bestellen.;;La amistad entre el cortesano y yo es muy especial, pero temo perderla si no convenzo a mi esposo [Root.Spouse.GetFirstName] de que despida al antiguo [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] y nombre en su lugar a mi amigo.;;;;;;;;;x
EVTDESC30073;Figyelmes lettem [Root.Spouse.GetFirstName] ragaszkodására az egyik udvaronc irányában és hallani, hogy egyfolytában az ájtatosságát dícséri, tehát nem lepett meg, amikor megpróbált megyõzni, hogy õt iktassam be [Root.GetLordSpiritualName] tisztségébe. Az a probléma, hogy [Root.job_spiritual.GetFullName] nagy tiszteletnek örvend és talán rosszallná, ha [Root.Spouse.GetFirstName] kívánságát teljesíteném .;J’ai remarqué l’affection de [Root.Spouse.GetFirstName] pour un des courtisans et je l’ai entendue faire l’éloge de sa [Player.Religion.GetPietyName]. Je n’ai donc pas été surpris qu’elle essaie de me convaincre de le nommer au poste de [Root.GetLordSpiritualName]. L’ennui, c’est que [Root.job_spiritual.GetFullName] est très respecté et beaucoup désapprouveraient ma décision si j’accédais à la demande de [Root.Spouse.GetFirstName].;Ich habe [Root.Spouse.GetFirstName]s Zuneigung für einen der Höflinge bemerkt und hörte sie seine [Player.Religion.GetPietyName] preisen. Daher überraschte es mich nicht sonderlich, als sie mich zu überzeugen versuchte, ihn zum [Root.GetLordSpiritualName] zu ernennen. Das Problem dabei ist nur, dass [Root.job_spiritual.GetFullName] hoch angesehen ist und viele es nicht gerne sähen, wenn ich [Root.Spouse.GetFirstName]s Wunsch erfüllen würde.;;He notado el afecto de [Root.Spouse.GetFirstName] por un cortesano y le oí elogiar su [Player.Religion.GetPietyName], así que no me sorprendió cuando me pidió que le nombrase [Root.GetLordSpiritualName]. El problema es que [Root.job_spiritual.GetFullName] es muy respetado y muchos desaprobarían que cumpliese el deseo de [Root.Spouse.GetFirstName].;;;;;;;;;x
EVTOPTA30073;Legyen [Root.Spouse.GetFirstName] barátja az új [Root.GetLordSpiritualName];Je vais nommer l’ami de [Root.Spouse.GetFirstName] au poste de [Root.GetLordSpiritualName];Ich werde [Root.Spouse.GetFirstName]s Freund zum [Root.GetLordSpiritualName] machen;;Nombraré al amigo de [Root.Spouse.GetFirstName] [Root.GetLordSpiritualName];;;;;;;;;x
EVTDESC30074;Tudom [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] nagy tiszteletnek örvend, sokan fogják rosszallni, és a szemére vetni a férjemnek [Root.Spouse.GetFullName] , ha õ az én barátomat [Root.GetLordSpiritualName] iktatja be, de nem érdekel. Kell egy barát az udvarban!;Je sais que le [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] est très respecté. Beaucoup désapprouveraient mon mari, [Root.Spouse.GetFullName], s’il choisissait de nommer mon ami au poste de [Root.GetLordSpiritualName], mais je m’en moque. J’ai besoin d’un ami à la cour !;Ich weiß sehr wohl, dass [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] hoch angesehen ist, und dass viele meinen Ehemann [Root.Spouse.GetFullName] missbilligen und tadeln würden, wenn er meinen Freund zum [Root.GetLordSpiritualName] bestellen würde, aber das ist mir egal. Ich brauche einen Freund am Hof!;;Sé que [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] es muy respetado y que muchos reprocharían a mi esposo [Root.Spouse.GetFullName] que nombrase a mi amigo en su lugar, pero no me importa. ¡Necesito un amigo en la corte!;;;;;;;;;x
EVTOPTA30074;Örömteli hírek! A barátom lett az új [Root.GetLordSpiritualName]!;Excellente nouvelle ! Mon ami a été nommé [Root.GetLordSpiritualName] !;Freudige Neuigkeiten! Mein Freund ist [Root.GetLordSpiritualName]!;;¡Buenas noticias! ¡Mi amigo es [Root.GetLordSpiritualName]!;;;;;;;;;x
EVTTOOLTIP69089;Minden udvaronc tudni fogja, hogy [Root.GetTitledFirstName] bizalmatlan [Root.GetLordSpiritualName] [This.GetTitledFirstName] személyével szemben.;Tous les courtisans sauront que [Root.GetTitledFirstName] ne fait pas confiance au [Root.GetLordSpiritualName] [This.GetTitledFirstName].;Alle Höflinge werden wissen, dass [Root.GetTitledFirstName] [Root.GetLordSpiritualName] [This.GetTitledFirstName] nicht vertraut;;Todos los cortesanos sabrán que [Root.GetTitledFirstName] no confía en [Root.GetLordSpiritualName] [This.GetTitledFirstName];;;;;;;;;x
EVTDESC69089;[From.GetTitledFirstName] bizalmatlansága velem, mint [From.GetHerHis] [From.GetLordSpiritualName] az udvarban mindenkit bizalmatlanná tett velem szemben!;Le fait que [From.GetTitledFirstName] ne me fasse pas confiance en tant que [From.GetLordSpiritualName] me vaut l’antipathie de tous les membres de la cour !;[From.GetTitledFirstName]s Misstrauen mir gegenüber als [From.GetHerHis] [From.GetLordSpiritualName] hat dazu geführt, dass mich niemand am Hof mehr mag!;;¡La desconfianza de [From.GetTitledFirstName] en mi labor como [From.GetLordSpiritualName] ha causado que toda la corte me deteste!;;;;;;;;;x
EVTDESC75004;Nincsen jobb ember az egyház véleményének javítására, és az én ájtatosságom javítására, mint [Root.GetManWoman] aki az új [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;Mon(Ma) [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], n’a pas son pareil pour améliorer l’opinion que l’Église se fait de moi et renforcer ma piété !;Kein Mann kann die Meinung der Kirche über mich besser steigern oder mich besser lehren, gottesfürchtiger zu werden, als mein [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;;¡No hay mejor hombre para mejorar la opinión de la iglesia sobre mí o para enseñarme a ser una persona más piadosa que mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;;;;;;;;;x
#EVTDESC75041;Egy hitetlen van az udvarodban uram!' A [Root.GetLordSpiritualName] [From.GetTitledFirstName] állítja.\n'Követelem, hogy égettesék meg!';Votre cour abrite un infidèle, mon doux Seigneur !', s’est exclamé mon [Root.GetLordSpiritualName], [From.GetTitledFirstName].\n'J’exige que vous le brûliez sur le bûcher !';Mein Lehnsherr, an Eurem Hof gibt es einen Ungläubigen!' berichtete mir mein [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n'Ich verlange, dass Ihr den Ungläubigen auf dem Scheiterhaufen verbrennen lasst!';;¡Hay un infiel en tu corte, mi señor!, dijo mi [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n'¡Exijo que le quemes en la hogueral!';;;;;;;;;x
#EVTDESC75042;Egy hitetlen van az udvarodban, uram!' A [Root.GetLordSpiritualName] [From.GetTitledFirstName] állítja.\n'Követelem, hogy számûzessék!';Votre cour abrite un infidèle, mon pieux Seigneur !', s’est exclamé mon [Root.GetLordSpiritualName], [From.GetTitledFirstName].\n'J’exige que vous le bannissiez !';Mein Lehnsherr, an Eurem Hof gibt es einen Ungläubigen!' berichtete mir mein [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n'Ich verlange, dass Ihr den Ungläubigen verbannt!';;¡Hay un infiel en tu corte, mi señor!, dijo mi [Root.GetLordSpiritualName] [From.GetTitledFirstName].\n'¡Exijo que le destierres!';;;;;;;;;x
#EVTDESC75051;Uram, egy eretnek van az udvarodban!' A [Root.GetLordSpiritualName] [From.GetTitledFirstName] bizalmasan állította.\n'Követelem, hogy statuálj példát, és égettessék meg!';Mon Seigneur, votre cour abrite un hérétique !', m’a confié mon [Root.GetLordSpiritualName], [From.GetTitledFirstName].\n'Je vous conseille de montrer l’exemple et de le brûler sur le bûcher !';Mein Lehnsherr, an Eurem Hof gibt es einen Ketzer!' redete mir mein [Root.GetLordSpiritualName] [From.GetTitledFirstName] ins Gewissen.\n'Ich empfehle Euch, ein Exempel zu statuieren und den Ketzer auf dem Scheiterhaufen verbrennen zu lassen!';;¡Mi señor, tienes un hereje en tu corte!, me dijo mi [Root.GetLordSpiritualName] [From.GetTitledFirstName] en secreto.\n'¡Te aconsejo que des ejemplo y le quemes en la hoguera!';;;;;;;;;x
EVTDESC75052;[Root.GetLordSpiritualName] [From.GetTitledFirstName] talált egy eretneket az udvaromban és ragaszkodik, nem, követeli, hogy számûzzem az eretneket, és bizonyosodjak meg róla, hogy visszatérése lesz a halálos ítélete.;Le [Root.GetLordSpiritualName], [From.GetTitledFirstName], a démasqué un hérétique au sein de ma cour et insiste, non, exige que je le bannisse et veille à ce qu’il ne revienne jamais sous peine de mort.;[Root.GetLordSpiritualName] [From.GetTitledFirstName] hat einen Ketzer an meinem Hof gefunden. Er bestand darauf ... nein, forderte ausdrücklich, dass ich den Ketzer verbannte und ihm die Rückkehr unter Androhung von Folter und Tod verbat.;;[Root.GetLordSpiritualName] [From.GetTitledFirstName] halló un hereje en mi corte e insistió, no, exigió que le desterrase bajo pena de muerte.;;;;;;;;;x
EVTDESC75054;Mi értelme van a [From.GetLordSpiritualName] tisztségemnek, ha az uram nem hallgat rám? Az eretnek nem lett máglyán megégetve, hiába az elkeseredett követeléseimnek [From.GetTitledFirstName] irányába.;À quoi bon être [From.GetLordSpiritualName] si mon suzerain ne m’écoute pas ? L’hérétique n’a pas été brûlé sur le bûcher malgré mon insistance auprès de [From.GetTitledFirstName].;Was bringt mir meine Position als [From.GetLordSpiritualName], wenn mein Lehnsherr nicht auf mich hört? Der Ketzer wurde trotz meiner verzweifelten Forderungen an [From.GetTitledFirstName] nicht auf dem Scheiterhaufen verbrannt.;;¿De qué sirve mi puesto como [From.GetLordSpiritualName] si mi señor no me escucha? El hereje no fue quemado a pesar de mis desesperadas exigencias a [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC20000;Uram, örömmel tölt el, hogy beszámolhatok a sikeres missziómról [From.Location.GetName] területén. A népesség többsége áttért a  [From.Religion.GetName] hitre!\nA te alázatos [Root.GetLordSpiritualName]\n[From.GetTitledName];Mon bon Seigneur,\nJ’ai le plaisir de vous informer que ma mission à [From.Location.GetName] a porté ses fruits. Les habitants se sont majoritairement convertis à la Foi [From.Religion.GetName] !\nVotre humble [Root.GetLordSpiritualName]\n[From.GetTitledName];Mein Lehnsherr, mit Freuden melde ich Euch den Erfolg meiner Mission in [From.Location.GetName]. Der Großteil der Bevölkerung ist zum [From.Religion.GetName] übergetreten!\nEuer ergebener [Root.GetLordSpiritualName]\n[From.GetTitledName];;Mi señor, me complace informar del éxito de mi misión a [From.Location.GetName]. ¡La mayoría de la población ha sido convertida a la fe [From.Religion.GetName]!\nTu humilde [Root.GetLordSpiritualName]\n[From.GetTitledName];;;;;;;;;x
EVTDESC20011;Uram, örömmel tölt el, hogy jelenthetem, hogy a te megtévedt szolgád [From.GetTitledName],áttért a [Root.Religion.GetName] hitre. Dícsértessék [Root.Religion.GetRandomGodName]!\n\nA te alázatos [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];Mon beau Seigneur,\nJ’ai le plaisir de vous informer que votre brebis égarée, [From.GetTitledName], s’est convertie à la foi [From.Religion.GetName]. Gloire à [From.Religion.GetRandomGodName] !\n\nVotre humble [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];Mein Lehnsherr, mit Freuden melde ich Euch, dass Euer vom Wege abgewichener Untertan [From.GetTitledName] zum [From.Religion.GetName]-Glauben übergetreten ist. [From.Religion.GetRandomGodName] sei gepriesen!\n\nEuer ergebener [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];;Mi señor, me complace informarte de que tu súbdito errante, [From.GetTitledName], se ha convertido a la fe [From.Religion.GetName]. ¡Alabado sea [From.Religion.GetRandomGodName]!\n\nTu humilde [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];;;;;;;;;x
EVTDESC20012;Uram, miután [From.GetLordSpiritualName] meggyõzött egy másik birtokról , eldöntöttem, hogy áttérek a [From.Religion.GetName] hitre!\n\nA te alázatos szolgád,\n[From.GetTitledName];Mon beau Seigneur,\nLe [From.GetLordSpiritualName] d’une autre province a réussi à me convaincre et j’ai décidé de me convertir à la foi [From.Religion.GetName] !\n\nVotre humble serviteur,\n[From.GetTitledName];Mein Lehnsherr, der [From.GetLordSpiritualName] einer anderer Provinz überzeugte mich, zum [From.Religion.GetName]-Glauben überzutreten!\n\nEuer ergebener Diener,\n[From.GetTitledName];;Mi señor, tras ser convencido por el [From.GetLordSpiritualName] de otra provincia, he decidido convertirme a la fe [From.Religion.GetName]!\n\nTu humilde servidor,\n[From.GetTitledName];;;;;;;;;x
#EVTNAME902;Pogányok támadták meg az udvari lelkészt;Les païens attaquent le Chapelain;Heiden attackieren den Hofkaplan;;Los paganos atacan al Capellán de la corte;;;;;;;;;x
EVTDESC20022;Uram, pogányok támadtak meg, amikor épp az igaz vallást hirdettem [From.Location.GetName] földjein! Épp csak sikerült megszöknöm és súlyosan megsérültem.\n\nA te alázatos [Root.GetLordSpiritualName],\n[From.GetTitledName];Mon puissant Seigneur,\nLes païens m’ont attaqué alors que je tentais de répandre la bonne parole à [From.Location.GetName] ! J’ai réussi à leur échapper, mais je suis gravement blessé.\n\nVotre humble [Root.GetLordSpiritualName],\n[From.GetTitledName];Mein Lehnsherr, Heiden griffen mich an, als ich den Heiligen Glauben in [From.Location.GetName] verbreiten wollte! Ich kam gerade so mit dem Leben davon und bin schwer verwundet.\n\nEuer ergebener [Root.GetLordSpiritualName],\n[From.GetTitledName];;¡Mi señor, los paganos me atacaron cuando intentaba difundir la fe en [From.Location.GetName]! Me salvé a duras penas y ahora estoy gravemente herido.\n\nTu humilde [Root.GetLordSpiritualName],\n[From.GetTitledName];;;;;;;;;x
EVTDESC20023;[Root.GetTitledName], a te [Root.GetLordSpiritualName] [From.GetTitledName] személyét a pogányok megölték, miközben épp az igaz vallást hírdette [From.Location.GetName] földjein.;[Root.GetTitledName], votre [Root.GetLordSpiritualName], [From.GetTitledName], a été tué(e) par les païens en tentant de répandre la bonne parole à [From.Location.GetName].;[Root.GetTitledName], Euer [Root.GetLordSpiritualName] [From.GetTitledName] wurde von Heiden getötet, als er den Heiligen Glauben in [From.Location.GetName] verbreiten wollte.;;[Root.GetTitledName], tu [Root.GetLordSpiritualName] [From.GetTitledName] fue asesinado por paganos cuando intentaba difundir la fe en [From.Location.GetName].;;;;;;;;;x
EVTTOOLTIP20032;Küld levelet [From.Host.GetTitledName] személyének, hogy elmagyarázzuk [From.Host.GetHerHis] [From.GetLordSpiritualName] tévedését.;J’envoie une lettre à [From.Host.GetTitledName] pour lui expliquer la méprise de son [From.GetLordSpiritualName].;Brief an [From.Host.GetTitledName] senden, der den Fehler [From.Host.GetHerHis] [From.GetLordSpiritualName]s erklärt;;Envía una carta a [From.Host.GetTitledName] explicándole el error de [From.GetLordSpiritualName];;;;;;;;;x
